Plot Title: Savoy-SinkingStream,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °F (LGR S/N: 10559467, SEN S/N: 10559467)"
1,05/02/23 12:59:57 PM,4.1,91.74
2,05/02/23 01:00:18 PM,,
3,05/02/23 01:04:57 PM,253.4,65.01
4,05/02/23 01:09:57 PM,240.2,61.25
5,05/02/23 01:14:57 PM,239.3,61.12
6,05/02/23 01:19:57 PM,240.1,61.27
7,05/02/23 01:24:57 PM,240.5,61.5
8,05/02/23 01:29:57 PM,240.9,61.65
9,05/02/23 01:34:57 PM,241.5,61.86
10,05/02/23 01:39:57 PM,242.3,62.06
11,05/02/23 01:44:57 PM,242.6,62.17
12,05/02/23 01:49:57 PM,243.2,62.28
13,05/02/23 01:54:57 PM,243.6,62.35
14,05/02/23 01:59:57 PM,244.1,62.4
15,05/02/23 02:04:57 PM,244.4,62.51
16,05/02/23 02:09:57 PM,244.3,62.55
17,05/02/23 02:14:57 PM,244.9,62.65
18,05/02/23 02:19:57 PM,245,62.71
19,05/02/23 02:24:57 PM,245.2,62.73
20,05/02/23 02:29:57 PM,245.4,62.76
21,05/02/23 02:34:57 PM,245.5,62.8
22,05/02/23 02:39:57 PM,245.6,62.82
23,05/02/23 02:44:57 PM,245.8,62.87
24,05/02/23 02:49:57 PM,246,62.96
25,05/02/23 02:54:57 PM,246.5,63.03
26,05/02/23 02:59:57 PM,246.6,63.03
27,05/02/23 03:04:57 PM,246.9,63.09
28,05/02/23 03:09:57 PM,246.9,63.12
29,05/02/23 03:14:57 PM,247.1,63.12
30,05/02/23 03:19:57 PM,247.1,63.14
31,05/02/23 03:24:57 PM,247,63.12
32,05/02/23 03:29:57 PM,247.2,63.19
33,05/02/23 03:34:57 PM,247.2,63.16
34,05/02/23 03:39:57 PM,247.2,63.16
35,05/02/23 03:44:57 PM,247.2,63.16
36,05/02/23 03:49:57 PM,247.5,63.19
37,05/02/23 03:54:57 PM,247.5,63.19
38,05/02/23 03:59:57 PM,247.5,63.19
39,05/02/23 04:04:57 PM,247.2,63.07
40,05/02/23 04:09:57 PM,247.2,63.03
41,05/02/23 04:14:57 PM,247.1,63
42,05/02/23 04:19:57 PM,247.2,62.96
43,05/02/23 04:24:57 PM,247,62.89
44,05/02/23 04:29:57 PM,246.6,62.87
45,05/02/23 04:34:57 PM,246.8,62.82
46,05/02/23 04:39:57 PM,246.6,62.76
47,05/02/23 04:44:57 PM,246.6,62.71
48,05/02/23 04:49:57 PM,246.2,62.64
49,05/02/23 04:54:57 PM,246,62.51
50,05/02/23 04:59:57 PM,245.5,62.42
51,05/02/23 05:04:57 PM,245.5,62.35
52,05/02/23 05:09:57 PM,245.1,62.26
53,05/02/23 05:14:57 PM,244.6,62.15
54,05/02/23 05:19:57 PM,244.3,62.01
55,05/02/23 05:24:57 PM,244.1,61.86
56,05/02/23 05:29:57 PM,243.6,61.75
57,05/02/23 05:34:57 PM,243.5,61.66
58,05/02/23 05:39:57 PM,243.8,61.54
59,05/02/23 05:44:57 PM,243.1,61.41
60,05/02/23 05:49:57 PM,241.9,61.18
61,05/02/23 05:54:57 PM,242.2,61.02
62,05/02/23 05:59:57 PM,241.4,60.87
63,05/02/23 06:04:57 PM,240.7,60.71
64,05/02/23 06:09:57 PM,240.3,60.55
65,05/02/23 06:14:57 PM,239.8,60.42
66,05/02/23 06:19:57 PM,239.5,60.3
67,05/02/23 06:24:57 PM,239,60.1
68,05/02/23 06:29:57 PM,238.8,59.94
69,05/02/23 06:34:57 PM,238,59.79
70,05/02/23 06:39:57 PM,237.6,59.67
71,05/02/23 06:44:57 PM,236.9,59.54
72,05/02/23 06:49:57 PM,236.8,59.45
73,05/02/23 06:54:57 PM,237.4,59.34
74,05/02/23 06:59:57 PM,237.6,59.23
75,05/02/23 07:04:57 PM,237.2,59.16
76,05/02/23 07:09:57 PM,236.7,59.07
77,05/02/23 07:14:57 PM,236.5,58.96
78,05/02/23 07:19:57 PM,235.2,58.87
79,05/02/23 07:24:57 PM,234.9,58.75
80,05/02/23 07:29:57 PM,236.2,58.66
81,05/02/23 07:34:57 PM,234.3,58.51
82,05/02/23 07:39:57 PM,233.3,58.41
83,05/02/23 07:44:57 PM,232.8,58.26
84,05/02/23 07:49:57 PM,231.3,58.12
85,05/02/23 07:54:57 PM,231.8,57.99
86,05/02/23 07:59:57 PM,232.3,57.9
87,05/02/23 08:04:57 PM,233.7,57.76
88,05/02/23 08:09:57 PM,230.9,57.61
89,05/02/23 08:14:57 PM,230.2,57.49
90,05/02/23 08:19:57 PM,229.9,57.36
91,05/02/23 08:24:57 PM,229.3,57.27
92,05/02/23 08:29:57 PM,229.2,57.16
93,05/02/23 08:34:57 PM,229.1,57.04
94,05/02/23 08:39:57 PM,228.1,56.93
95,05/02/23 08:44:57 PM,227.5,56.8
96,05/02/23 08:49:57 PM,227,56.7
97,05/02/23 08:54:57 PM,226.8,56.57
98,05/02/23 08:59:57 PM,226.8,56.52
99,05/02/23 09:04:57 PM,226.3,56.39
100,05/02/23 09:09:57 PM,227.1,56.3
101,05/02/23 09:14:57 PM,228.8,56.19
102,05/02/23 09:19:57 PM,225.5,56.12
103,05/02/23 09:24:57 PM,225.5,55.99
104,05/02/23 09:29:57 PM,225,55.94
105,05/02/23 09:34:57 PM,224.9,55.83
106,05/02/23 09:39:57 PM,224.5,55.72
107,05/02/23 09:44:57 PM,224.4,55.65
108,05/02/23 09:49:57 PM,224.1,55.62
109,05/02/23 09:54:57 PM,223.5,55.54
110,05/02/23 09:59:57 PM,223.8,55.47
111,05/02/23 10:04:57 PM,223.4,55.38
112,05/02/23 10:09:57 PM,223.3,55.31
113,05/02/23 10:14:57 PM,223.2,55.26
114,05/02/23 10:19:57 PM,222.9,55.17
115,05/02/23 10:24:57 PM,222.8,55.09
116,05/02/23 10:29:57 PM,222.5,55.06
117,05/02/23 10:34:57 PM,222.5,54.99
118,05/02/23 10:39:57 PM,222.3,54.93
119,05/02/23 10:44:57 PM,222,54.9
120,05/02/23 10:49:57 PM,221.8,54.82
121,05/02/23 10:54:57 PM,221.7,54.81
122,05/02/23 10:59:57 PM,221.4,54.73
123,05/02/23 11:04:57 PM,221.3,54.66
124,05/02/23 11:09:57 PM,221.6,54.61
125,05/02/23 11:14:57 PM,221,54.57
126,05/02/23 11:19:57 PM,220.5,54.5
127,05/02/23 11:24:57 PM,220.6,54.45
128,05/02/23 11:29:57 PM,220.5,54.41
129,05/02/23 11:34:57 PM,220.2,54.36
130,05/02/23 11:39:57 PM,220.1,54.32
131,05/02/23 11:44:57 PM,219.8,54.28
132,05/02/23 11:49:57 PM,220.3,54.23
133,05/02/23 11:54:57 PM,219.9,54.19
134,05/02/23 11:59:57 PM,220.2,54.16
135,05/03/23 12:04:57 AM,219.7,54.09
136,05/03/23 12:09:57 AM,219.8,54.03
137,05/03/23 12:14:57 AM,220.1,54.03
138,05/03/23 12:19:57 AM,219.2,54
139,05/03/23 12:24:57 AM,219.4,53.94
140,05/03/23 12:29:57 AM,219.3,53.92
141,05/03/23 12:34:57 AM,219.2,53.87
142,05/03/23 12:39:57 AM,219.3,53.85
143,05/03/23 12:44:57 AM,218.9,53.83
144,05/03/23 12:49:57 AM,219.2,53.82
145,05/03/23 12:54:57 AM,220.3,53.78
146,05/03/23 12:59:57 AM,220.5,53.74
147,05/03/23 01:04:57 AM,220.1,53.71
148,05/03/23 01:09:57 AM,219.7,53.65
149,05/03/23 01:14:57 AM,219.9,53.65
150,05/03/23 01:19:57 AM,219.9,53.6
151,05/03/23 01:24:57 AM,220,53.58
152,05/03/23 01:29:57 AM,219.6,53.55
153,05/03/23 01:34:57 AM,217.8,53.53
154,05/03/23 01:39:57 AM,219.4,53.51
155,05/03/23 01:44:57 AM,219.1,53.44
156,05/03/23 01:49:57 AM,218.8,53.42
157,05/03/23 01:54:57 AM,219.5,53.38
158,05/03/23 01:59:57 AM,219.4,53.38
159,05/03/23 02:04:57 AM,219.2,53.37
160,05/03/23 02:09:57 AM,219.1,53.35
161,05/03/23 02:14:57 AM,219,53.33
162,05/03/23 02:19:57 AM,219.2,53.26
163,05/03/23 02:24:57 AM,218.9,53.26
164,05/03/23 02:29:57 AM,218.6,53.19
165,05/03/23 02:34:57 AM,218.6,53.17
166,05/03/23 02:39:57 AM,218.5,53.13
167,05/03/23 02:44:57 AM,218.3,53.1
168,05/03/23 02:49:57 AM,218.3,53.1
169,05/03/23 02:54:57 AM,218.3,53.04
170,05/03/23 02:59:57 AM,217.4,53.04
171,05/03/23 03:04:57 AM,217.4,53.04
172,05/03/23 03:09:57 AM,216.7,53.02
173,05/03/23 03:14:57 AM,216.9,52.97
174,05/03/23 03:19:57 AM,217.1,52.95
175,05/03/23 03:24:57 AM,216.7,52.9
176,05/03/23 03:29:57 AM,216.7,52.93
177,05/03/23 03:34:57 AM,216.5,52.86
178,05/03/23 03:39:57 AM,216.2,52.84
179,05/03/23 03:44:57 AM,215.5,52.84
180,05/03/23 03:49:57 AM,215.4,52.84
181,05/03/23 03:54:57 AM,214.9,52.81
182,05/03/23 03:59:57 AM,216.1,52.81
183,05/03/23 04:04:57 AM,214.6,52.79
184,05/03/23 04:09:57 AM,214.6,52.77
185,05/03/23 04:14:57 AM,215.2,52.74
186,05/03/23 04:19:57 AM,215.2,52.72
187,05/03/23 04:24:57 AM,215.1,52.7
188,05/03/23 04:29:57 AM,215.7,52.7
189,05/03/23 04:34:57 AM,215.6,52.68
190,05/03/23 04:39:57 AM,215.5,52.65
191,05/03/23 04:44:57 AM,215.8,52.63
192,05/03/23 04:49:57 AM,215.4,52.57
193,05/03/23 04:54:57 AM,215.1,52.56
194,05/03/23 04:59:57 AM,215.3,52.54
195,05/03/23 05:04:57 AM,215.2,52.52
196,05/03/23 05:09:57 AM,214.8,52.48
197,05/03/23 05:14:57 AM,214.8,52.47
198,05/03/23 05:19:57 AM,214.4,52.45
199,05/03/23 05:24:57 AM,214.7,52.43
200,05/03/23 05:29:57 AM,214.4,52.39
201,05/03/23 05:34:57 AM,214.5,52.36
202,05/03/23 05:39:57 AM,214.5,52.32
203,05/03/23 05:44:57 AM,214.3,52.32
204,05/03/23 05:49:57 AM,213.4,52.3
205,05/03/23 05:54:57 AM,213.6,52.29
206,05/03/23 05:59:57 AM,213.5,52.27
207,05/03/23 06:04:57 AM,213.7,52.27
208,05/03/23 06:09:57 AM,214.2,52.27
209,05/03/23 06:14:57 AM,214,52.21
210,05/03/23 06:19:57 AM,213.2,52.2
211,05/03/23 06:24:57 AM,213.7,52.2
212,05/03/23 06:29:57 AM,213.7,52.16
213,05/03/23 06:34:57 AM,213.7,52.14
214,05/03/23 06:39:57 AM,214.2,52.12
215,05/03/23 06:44:57 AM,213.3,52.11
216,05/03/23 06:49:57 AM,213.2,52.11
217,05/03/23 06:54:57 AM,212.7,52.07
218,05/03/23 06:59:57 AM,212.8,52.07
219,05/03/23 07:04:57 AM,213.1,52.11
220,05/03/23 07:09:57 AM,212.7,52.11
221,05/03/23 07:14:57 AM,212.8,52.11
222,05/03/23 07:19:57 AM,212.9,52.11
223,05/03/23 07:24:57 AM,213.4,52.12
224,05/03/23 07:29:57 AM,212.2,52.16
225,05/03/23 07:34:57 AM,212.5,52.2
226,05/03/23 07:39:57 AM,212.6,52.21
227,05/03/23 07:44:57 AM,212.4,52.27
228,05/03/23 07:49:57 AM,212.4,52.3
229,05/03/23 07:54:57 AM,212.9,52.38
230,05/03/23 07:59:57 AM,212.9,52.43
231,05/03/23 08:04:57 AM,213.2,52.48
232,05/03/23 08:09:57 AM,214.1,52.57
233,05/03/23 08:14:57 AM,213.6,52.65
234,05/03/23 08:19:57 AM,213.7,52.77
235,05/03/23 08:24:57 AM,214,52.86
236,05/03/23 08:29:57 AM,214.1,52.97
237,05/03/23 08:34:57 AM,215.1,53.1
238,05/03/23 08:39:57 AM,215.5,53.2
239,05/03/23 08:44:57 AM,216.3,53.33
240,05/03/23 08:49:57 AM,216.9,53.49
241,05/03/23 08:54:57 AM,217.7,53.69
242,05/03/23 08:59:57 AM,218.3,53.92
243,05/03/23 09:04:57 AM,218.5,54.1
244,05/03/23 09:09:57 AM,218.4,54.27
245,05/03/23 09:14:57 AM,219.6,54.5
246,05/03/23 09:19:57 AM,220.1,54.73
247,05/03/23 09:24:57 AM,221.5,54.91
248,05/03/23 09:29:57 AM,221.1,55.13
249,05/03/23 09:34:57 AM,222.4,55.31
250,05/03/23 09:39:57 AM,222.7,55.49
251,05/03/23 09:44:57 AM,223.2,55.67
252,05/03/23 09:49:57 AM,223.8,55.87
253,05/03/23 09:54:57 AM,224.2,56.03
254,05/03/23 09:59:57 AM,224.6,56.23
255,05/03/23 10:04:57 AM,225.9,56.39
256,05/03/23 10:09:57 AM,226.7,56.57
257,05/03/23 10:14:57 AM,228.1,56.71
258,05/03/23 10:19:57 AM,227.3,56.86
259,05/03/23 10:24:57 AM,228,56.97
260,05/03/23 10:29:57 AM,227.8,57.11
261,05/03/23 10:34:57 AM,227.8,57.2
262,05/03/23 10:39:57 AM,228.3,57.29
263,05/03/23 10:44:57 AM,229.7,57.38
264,05/03/23 10:49:57 AM,227.8,57.45
265,05/03/23 10:54:57 AM,229.1,57.54
266,05/03/23 10:59:57 AM,229.3,57.65
267,05/03/23 11:04:57 AM,229.6,57.74
268,05/03/23 11:09:57 AM,231.5,57.92
269,05/03/23 11:14:57 AM,230.5,58.01
270,05/03/23 11:19:57 AM,230.8,58.12
271,05/03/23 11:24:57 AM,231,58.24
272,05/03/23 11:29:57 AM,233.2,58.39
273,05/03/23 11:34:57 AM,233.7,58.57
274,05/03/23 11:39:57 AM,234.1,58.75
275,05/03/23 11:44:57 AM,234.6,58.91
276,05/03/23 11:49:57 AM,235,59.04
277,05/03/23 11:54:57 AM,235.5,59.13
278,05/03/23 11:59:57 AM,236,59.23
279,05/03/23 12:04:57 PM,236.9,59.29
280,05/03/23 12:09:57 PM,236.7,59.38
281,05/03/23 12:14:57 PM,237.3,59.49
282,05/03/23 12:19:57 PM,237.7,59.65
283,05/03/23 12:24:57 PM,238.1,59.79
284,05/03/23 12:29:57 PM,239.4,59.94
285,05/03/23 12:34:57 PM,239.1,60.06
286,05/03/23 12:39:57 PM,239.7,60.26
287,05/03/23 12:44:57 PM,240.3,60.44
288,05/03/23 12:49:57 PM,241,60.64
289,05/03/23 12:54:57 PM,241.7,60.8
290,05/03/23 12:59:57 PM,241.7,61.02
291,05/03/23 01:04:57 PM,240.6,61.2
292,05/03/23 01:09:57 PM,243.1,61.32
293,05/03/23 01:14:57 PM,243.3,61.43
294,05/03/23 01:19:57 PM,241.7,61.52
295,05/03/23 01:24:57 PM,242.3,61.7
296,05/03/23 01:29:57 PM,242.9,61.92
297,05/03/23 01:34:57 PM,243.3,62.1
298,05/03/23 01:39:57 PM,244.1,62.28
299,05/03/23 01:44:57 PM,246.4,62.38
300,05/03/23 01:49:57 PM,246.9,62.49
301,05/03/23 01:54:57 PM,247.3,62.58
302,05/03/23 01:59:57 PM,247.8,62.71
303,05/03/23 02:04:57 PM,247.4,62.64
304,05/03/23 02:09:57 PM,247.9,62.76
305,05/03/23 02:14:57 PM,248,62.83
306,05/03/23 02:19:57 PM,248.6,62.91
307,05/03/23 02:24:57 PM,248,62.92
308,05/03/23 02:29:57 PM,250,62.98
309,05/03/23 02:34:57 PM,249.5,63.05
310,05/03/23 02:39:57 PM,248.4,63.09
311,05/03/23 02:44:57 PM,248.6,63.14
312,05/03/23 02:49:57 PM,248.3,63.23
313,05/03/23 02:54:57 PM,248.1,63.3
314,05/03/23 02:59:57 PM,249.3,63.37
315,05/03/23 03:04:57 PM,250,63.41
316,05/03/23 03:09:57 PM,249.7,63.41
317,05/03/23 03:14:57 PM,251.4,63.46
318,05/03/23 03:19:57 PM,249.8,63.46
319,05/03/23 03:24:57 PM,249.4,63.48
320,05/03/23 03:29:57 PM,249,63.5
321,05/03/23 03:34:57 PM,249.3,63.54
322,05/03/23 03:39:57 PM,249.4,63.54
323,05/03/23 03:44:57 PM,249.7,63.55
324,05/03/23 03:49:57 PM,249.9,63.55
325,05/03/23 03:54:57 PM,249.5,63.5
326,05/03/23 03:59:57 PM,252.1,63.5
327,05/03/23 04:04:57 PM,249.4,63.41
328,05/03/23 04:09:57 PM,249.3,63.28
329,05/03/23 04:14:57 PM,249.1,63.16
330,05/03/23 04:19:57 PM,248.8,63.14
331,05/03/23 04:24:57 PM,248.9,63.12
332,05/03/23 04:29:57 PM,248.9,63.09
333,05/03/23 04:34:57 PM,248.9,63.07
334,05/03/23 04:39:57 PM,248.8,63
335,05/03/23 04:44:57 PM,248.7,62.92
336,05/03/23 04:49:57 PM,248.6,62.91
337,05/03/23 04:54:57 PM,250.6,62.91
338,05/03/23 04:59:57 PM,248.6,62.82
339,05/03/23 05:04:57 PM,248.3,62.8
340,05/03/23 05:09:57 PM,248.4,62.71
341,05/03/23 05:14:57 PM,248.5,62.67
342,05/03/23 05:19:57 PM,248.4,62.58
343,05/03/23 05:24:57 PM,248.1,62.49
344,05/03/23 05:29:57 PM,247.6,62.38
345,05/03/23 05:34:57 PM,247.4,62.26
346,05/03/23 05:39:57 PM,246.8,62.08
347,05/03/23 05:44:57 PM,246.4,61.86
348,05/03/23 05:49:57 PM,245.6,61.61
349,05/03/23 05:54:57 PM,245.3,61.45
350,05/03/23 05:59:57 PM,245,61.36
351,05/03/23 06:04:57 PM,244.9,61.32
352,05/03/23 06:09:57 PM,244.5,61.25
353,05/03/23 06:14:57 PM,244.1,61.11
354,05/03/23 06:19:57 PM,243.7,60.93
355,05/03/23 06:24:57 PM,244.9,60.76
356,05/03/23 06:29:57 PM,244.5,60.6
357,05/03/23 06:34:57 PM,244.2,60.51
358,05/03/23 06:39:57 PM,243.7,60.46
359,05/03/23 06:44:57 PM,243.6,60.42
360,05/03/23 06:49:57 PM,243.4,60.37
361,05/03/23 06:54:57 PM,242.8,60.3
362,05/03/23 06:59:57 PM,242.4,60.19
363,05/03/23 07:04:57 PM,241.9,60.04
364,05/03/23 07:09:57 PM,241.7,59.94
365,05/03/23 07:14:57 PM,241.1,59.79
366,05/03/23 07:19:57 PM,240.9,59.65
367,05/03/23 07:24:57 PM,240.3,59.5
368,05/03/23 07:29:57 PM,239.3,59.38
369,05/03/23 07:34:57 PM,239.2,59.23
370,05/03/23 07:39:57 PM,238.6,59.09
371,05/03/23 07:44:57 PM,238.6,59
372,05/03/23 07:49:57 PM,238.4,58.87
373,05/03/23 07:54:57 PM,238.3,58.77
374,05/03/23 07:59:57 PM,237.9,58.66
375,05/03/23 08:04:57 PM,237.3,58.55
376,05/03/23 08:09:57 PM,237,58.41
377,05/03/23 08:14:57 PM,236.7,58.28
378,05/03/23 08:19:57 PM,236.3,58.17
379,05/03/23 08:24:57 PM,235.8,58.06
380,05/03/23 08:29:57 PM,235.4,57.96
381,05/03/23 08:34:57 PM,234.9,57.9
382,05/03/23 08:39:57 PM,234.6,57.81
383,05/03/23 08:44:57 PM,234.1,57.7
384,05/03/23 08:49:57 PM,233.7,57.61
385,05/03/23 08:54:57 PM,233.7,57.52
386,05/03/23 08:59:57 PM,233.3,57.45
387,05/03/23 09:04:57 PM,238.4,57.36
388,05/03/23 09:09:57 PM,232.5,57.29
389,05/03/23 09:14:57 PM,232,57.22
390,05/03/23 09:19:57 PM,231.6,57.16
391,05/03/23 09:24:57 PM,231.5,57.09
392,05/03/23 09:29:57 PM,231.4,57.02
393,05/03/23 09:34:57 PM,231.2,57
394,05/03/23 09:39:57 PM,231,56.89
395,05/03/23 09:44:57 PM,230.5,56.84
396,05/03/23 09:49:57 PM,230.1,56.79
397,05/03/23 09:54:57 PM,229.9,56.71
398,05/03/23 09:59:57 PM,229.9,56.68
399,05/03/23 10:04:57 PM,229.5,56.62
400,05/03/23 10:09:57 PM,229.2,56.61
401,05/03/23 10:14:57 PM,229.1,56.52
402,05/03/23 10:19:57 PM,229.1,56.44
403,05/03/23 10:24:57 PM,228.8,56.39
404,05/03/23 10:29:57 PM,228.2,56.37
405,05/03/23 10:34:57 PM,228.3,56.32
406,05/03/23 10:39:57 PM,228,56.28
407,05/03/23 10:44:57 PM,227.8,56.23
408,05/03/23 10:49:57 PM,227.8,56.19
409,05/03/23 10:54:57 PM,227.7,56.16
410,05/03/23 10:59:57 PM,227.6,56.12
411,05/03/23 11:04:57 PM,227.4,56.07
412,05/03/23 11:09:57 PM,227.2,56.05
413,05/03/23 11:14:57 PM,227,55.99
414,05/03/23 11:19:57 PM,226.8,55.96
415,05/03/23 11:24:57 PM,226.6,55.9
416,05/03/23 11:29:57 PM,226.5,55.87
417,05/03/23 11:34:57 PM,226.6,55.81
418,05/03/23 11:39:57 PM,226.2,55.78
419,05/03/23 11:44:57 PM,225.7,55.72
420,05/03/23 11:49:57 PM,225.5,55.71
421,05/03/23 11:54:57 PM,225.8,55.65
422,05/03/23 11:59:57 PM,225.3,55.62
423,05/04/23 12:04:57 AM,225.1,55.56
424,05/04/23 12:09:57 AM,225,55.51
425,05/04/23 12:14:57 AM,224.8,55.47
426,05/04/23 12:19:57 AM,224.8,55.47
427,05/04/23 12:24:57 AM,224.7,55.45
428,05/04/23 12:29:57 AM,224.5,55.4
429,05/04/23 12:34:57 AM,224.6,55.38
430,05/04/23 12:39:57 AM,224.3,55.33
431,05/04/23 12:44:57 AM,224.1,55.26
432,05/04/23 12:49:57 AM,223.8,55.22
433,05/04/23 12:54:57 AM,223.9,55.17
434,05/04/23 12:59:57 AM,223.8,55.15
435,05/04/23 01:04:57 AM,223.7,55.15
436,05/04/23 01:09:57 AM,223.6,55.09
437,05/04/23 01:14:57 AM,223.1,55.08
438,05/04/23 01:19:57 AM,223.2,55.06
439,05/04/23 01:24:57 AM,223.5,55.04
440,05/04/23 01:29:57 AM,223.2,55.04
441,05/04/23 01:34:57 AM,223,54.99
442,05/04/23 01:39:57 AM,223,54.97
443,05/04/23 01:44:57 AM,222.8,54.93
444,05/04/23 01:49:57 AM,222.9,54.91
445,05/04/23 01:54:57 AM,222.6,54.9
446,05/04/23 01:59:57 AM,222.3,54.88
447,05/04/23 02:04:57 AM,222.3,54.84
448,05/04/23 02:09:57 AM,222.3,54.82
449,05/04/23 02:14:57 AM,222.2,54.81
450,05/04/23 02:19:57 AM,222.1,54.75
451,05/04/23 02:24:57 AM,222,54.72
452,05/04/23 02:29:57 AM,221.8,54.72
453,05/04/23 02:34:57 AM,222,54.72
454,05/04/23 02:39:57 AM,221.9,54.66
455,05/04/23 02:44:57 AM,221.7,54.66
456,05/04/23 02:49:57 AM,221.8,54.64
457,05/04/23 02:54:57 AM,221.5,54.61
458,05/04/23 02:59:57 AM,221.7,54.61
459,05/04/23 03:04:57 AM,221.6,54.59
460,05/04/23 03:09:57 AM,221.8,54.57
461,05/04/23 03:14:57 AM,221.6,54.55
462,05/04/23 03:19:57 AM,221.5,54.55
463,05/04/23 03:24:57 AM,221.4,54.52
464,05/04/23 03:29:57 AM,221.4,54.52
465,05/04/23 03:34:57 AM,221.5,54.5
466,05/04/23 03:39:57 AM,221.5,54.48
467,05/04/23 03:44:57 AM,221.5,54.48
468,05/04/23 03:49:57 AM,221.4,54.45
469,05/04/23 03:54:57 AM,221.2,54.43
470,05/04/23 03:59:57 AM,221.4,54.43
471,05/04/23 04:04:57 AM,221.5,54.43
472,05/04/23 04:09:57 AM,221.5,54.41
473,05/04/23 04:14:57 AM,221.5,54.41
474,05/04/23 04:19:57 AM,221.4,54.39
475,05/04/23 04:24:57 AM,221.1,54.39
476,05/04/23 04:29:57 AM,221.1,54.36
477,05/04/23 04:34:57 AM,221,54.36
478,05/04/23 04:39:57 AM,220.9,54.32
479,05/04/23 04:44:57 AM,221,54.32
480,05/04/23 04:49:57 AM,221,54.32
481,05/04/23 04:54:57 AM,221,54.32
482,05/04/23 04:59:57 AM,220.9,54.32
483,05/04/23 05:04:57 AM,220.9,54.32
484,05/04/23 05:09:57 AM,221.1,54.28
485,05/04/23 05:14:57 AM,220.9,54.32
486,05/04/23 05:19:57 AM,220.9,54.32
487,05/04/23 05:24:57 AM,221.1,54.32
488,05/04/23 05:29:57 AM,220.9,54.32
489,05/04/23 05:34:57 AM,220.9,54.28
490,05/04/23 05:39:57 AM,220.9,54.28
491,05/04/23 05:44:57 AM,220.7,54.28
492,05/04/23 05:49:57 AM,220.7,54.25
493,05/04/23 05:54:57 AM,220.7,54.23
494,05/04/23 05:59:57 AM,220.4,54.19
495,05/04/23 06:04:57 AM,220.3,54.19
496,05/04/23 06:09:57 AM,220.4,54.18
497,05/04/23 06:14:57 AM,220.4,54.18
498,05/04/23 06:19:57 AM,220.7,54.18
499,05/04/23 06:24:57 AM,220.2,54.16
500,05/04/23 06:29:57 AM,220.2,54.16
501,05/04/23 06:34:57 AM,219.9,54.16
502,05/04/23 06:39:57 AM,220.2,54.18
503,05/04/23 06:44:57 AM,220.4,54.19
504,05/04/23 06:49:57 AM,219.7,54.25
505,05/04/23 06:54:57 AM,220,54.25
506,05/04/23 06:59:57 AM,220.1,54.27
507,05/04/23 07:04:57 AM,220.1,54.28
508,05/04/23 07:09:57 AM,220.3,54.32
509,05/04/23 07:14:57 AM,220.6,54.36
510,05/04/23 07:19:57 AM,220.8,54.41
511,05/04/23 07:24:57 AM,220.5,54.45
512,05/04/23 07:29:57 AM,221,54.5
513,05/04/23 07:34:57 AM,220.7,54.57
514,05/04/23 07:39:57 AM,221.1,54.66
515,05/04/23 07:44:57 AM,221.2,54.73
516,05/04/23 07:49:57 AM,221.3,54.81
517,05/04/23 07:54:57 AM,221.6,54.88
518,05/04/23 07:59:57 AM,221.9,54.93
519,05/04/23 08:04:57 AM,222.1,55
520,05/04/23 08:09:57 AM,222.3,55.08
521,05/04/23 08:14:57 AM,222.4,55.17
522,05/04/23 08:19:57 AM,222.6,55.29
523,05/04/23 08:24:57 AM,222.7,55.38
524,05/04/23 08:29:57 AM,223.1,55.47
525,05/04/23 08:34:57 AM,223.4,55.56
526,05/04/23 08:39:57 AM,223.6,55.67
527,05/04/23 08:44:57 AM,224,55.78
