Plot Title: Savoy-SinkingStream,,,
2085,05/09/23 06:34:57 PM,261.9,65.59
2086,05/09/23 06:39:57 PM,262.1,65.44
2087,05/09/23 06:44:57 PM,261.7,65.32
2088,05/09/23 06:49:57 PM,260.9,65.17
2089,05/09/23 06:54:57 PM,260.7,65.03
2090,05/09/23 06:59:57 PM,260.8,64.87
2091,05/09/23 07:04:57 PM,259.9,64.72
2092,05/09/23 07:09:57 PM,259.1,64.56
2093,05/09/23 07:14:57 PM,259,64.36
2094,05/09/23 07:19:57 PM,258.9,64.22
2095,05/09/23 07:24:57 PM,258.1,64.09
2096,05/09/23 07:29:57 PM,257.7,63.9
2097,05/09/23 07:34:57 PM,257.2,63.72
2098,05/09/23 07:39:57 PM,256.5,63.57
2099,05/09/23 07:44:57 PM,256.1,63.45
2100,05/09/23 07:49:57 PM,255.8,63.32
2101,05/09/23 07:54:57 PM,254.8,63.19
2102,05/09/23 07:59:57 PM,254.3,63.05
2103,05/09/23 08:04:57 PM,254.5,62.91
2104,05/09/23 08:09:57 PM,254.2,62.82
2105,05/09/23 08:14:57 PM,253.3,62.71
2106,05/09/23 08:19:57 PM,253.4,62.58
2107,05/09/23 08:24:57 PM,253.2,62.47
2108,05/09/23 08:29:57 PM,252.6,62.38
2109,05/09/23 08:34:57 PM,252.3,62.31
2110,05/09/23 08:39:57 PM,252.2,62.24
2111,05/09/23 08:44:57 PM,251.2,62.15
2112,05/09/23 08:49:57 PM,251.2,62.06
2113,05/09/23 08:54:57 PM,251.1,61.99
2114,05/09/23 08:59:57 PM,250.9,61.92
2115,05/09/23 09:04:57 PM,250.3,61.84
2116,05/09/23 09:09:57 PM,250.3,61.77
2117,05/09/23 09:14:57 PM,249.8,61.74
2118,05/09/23 09:19:57 PM,250,61.7
2119,05/09/23 09:24:57 PM,250,61.77
2120,05/09/23 09:29:57 PM,249.8,61.83
2121,05/09/23 09:34:57 PM,249.7,61.75
2122,05/09/23 09:39:57 PM,249.2,61.74
2123,05/09/23 09:44:57 PM,248.8,61.68
2124,05/09/23 09:49:57 PM,248.7,61.66
2125,05/09/23 09:54:57 PM,248.3,61.61
2126,05/09/23 09:59:57 PM,248,61.57
2127,05/09/23 10:04:57 PM,247.4,61.54
2128,05/09/23 10:09:57 PM,247.3,61.5
2129,05/09/23 10:14:57 PM,247.3,61.45
2130,05/09/23 10:19:57 PM,247,61.38
2131,05/09/23 10:24:57 PM,246.4,61.34
2132,05/09/23 10:29:57 PM,246.7,61.29
2133,05/09/23 10:34:57 PM,247.1,61.27
2134,05/09/23 10:39:57 PM,246.8,61.32
2135,05/09/23 10:44:57 PM,246.4,61.32
2136,05/09/23 10:49:57 PM,247,61.27
2137,05/09/23 10:54:57 PM,248.1,61.2
2138,05/09/23 10:59:57 PM,249.5,61.16
2139,05/09/23 11:04:57 PM,249.5,61.11
2140,05/09/23 11:09:57 PM,249.2,61.05
2141,05/09/23 11:14:57 PM,248.9,61.05
2142,05/09/23 11:19:57 PM,248.2,61.03
2143,05/09/23 11:24:57 PM,247.3,61
2144,05/09/23 11:29:57 PM,246,60.96
2145,05/09/23 11:34:57 PM,245.3,60.93
2146,05/09/23 11:39:57 PM,245.3,60.89
2147,05/09/23 11:44:57 PM,245.2,60.85
2148,05/09/23 11:49:57 PM,245.2,60.8
2149,05/09/23 11:54:57 PM,245.2,60.8
2150,05/09/23 11:59:57 PM,245.1,60.76
2151,05/10/23 12:04:57 AM,245.4,60.73
2152,05/10/23 12:09:57 AM,245.7,60.71
2153,05/10/23 12:14:57 AM,246.7,60.69
2154,05/10/23 12:19:57 AM,246.7,60.67
2155,05/10/23 12:24:57 AM,246.8,60.67
2156,05/10/23 12:29:57 AM,246.6,60.64
2157,05/10/23 12:34:57 AM,246.6,60.64
2158,05/10/23 12:39:57 AM,246.5,60.62
2159,05/10/23 12:44:57 AM,246,60.6
2160,05/10/23 12:49:57 AM,245.8,60.6
2161,05/10/23 12:54:57 AM,245.5,60.6
2162,05/10/23 12:59:57 AM,245.8,60.57
2163,05/10/23 01:04:57 AM,246,60.55
2164,05/10/23 01:09:57 AM,245.9,60.55
2165,05/10/23 01:14:57 AM,245.8,60.53
2166,05/10/23 01:19:57 AM,246.6,60.53
2167,05/10/23 01:24:57 AM,245.9,60.51
2168,05/10/23 01:29:57 AM,244.9,60.48
2169,05/10/23 01:34:57 AM,244.5,60.48
2170,05/10/23 01:39:57 AM,244.3,60.44
2171,05/10/23 01:44:57 AM,244.1,60.42
2172,05/10/23 01:49:57 AM,244,60.39
2173,05/10/23 01:54:57 AM,243.9,60.39
2174,05/10/23 01:59:57 AM,243.7,60.37
2175,05/10/23 02:04:57 AM,243.7,60.35
2176,05/10/23 02:09:57 AM,243.4,60.31
2177,05/10/23 02:14:57 AM,243.8,60.31
2178,05/10/23 02:19:57 AM,243.5,60.3
2179,05/10/23 02:24:57 AM,243.4,60.28
2180,05/10/23 02:29:57 AM,242.5,60.26
2181,05/10/23 02:34:57 AM,243.2,60.21
2182,05/10/23 02:39:57 AM,243,60.21
2183,05/10/23 02:44:57 AM,243,60.19
2184,05/10/23 02:49:57 AM,242.9,60.15
2185,05/10/23 02:54:57 AM,242.9,60.15
2186,05/10/23 02:59:57 AM,242.6,60.13
2187,05/10/23 03:04:57 AM,242.9,60.12
2188,05/10/23 03:09:57 AM,242.9,60.12
2189,05/10/23 03:14:57 AM,242.5,60.1
2190,05/10/23 03:19:57 AM,242.8,60.1
2191,05/10/23 03:24:57 AM,242.9,60.1
2192,05/10/23 03:29:57 AM,243,60.06
2193,05/10/23 03:34:57 AM,242.9,60.04
2194,05/10/23 03:39:57 AM,243,60.04
2195,05/10/23 03:44:57 AM,242.8,60.03
2196,05/10/23 03:49:57 AM,242.7,59.99
2197,05/10/23 03:54:57 AM,242.6,59.99
2198,05/10/23 03:59:57 AM,242.4,59.97
2199,05/10/23 04:04:57 AM,242.1,59.95
2200,05/10/23 04:09:57 AM,242.3,59.94
2201,05/10/23 04:14:57 AM,242.2,59.94
2202,05/10/23 04:19:57 AM,242,59.9
2203,05/10/23 04:24:57 AM,242,59.88
2204,05/10/23 04:29:57 AM,242.3,59.88
2205,05/10/23 04:34:57 AM,242,59.88
2206,05/10/23 04:39:57 AM,241.8,59.86
2207,05/10/23 04:44:57 AM,241.2,59.83
2208,05/10/23 04:49:57 AM,242,59.81
2209,05/10/23 04:54:57 AM,241.5,59.79
2210,05/10/23 04:59:57 AM,241.5,59.79
2211,05/10/23 05:04:57 AM,241.2,59.77
2212,05/10/23 05:09:57 AM,241.3,59.77
2213,05/10/23 05:14:57 AM,241.2,59.72
2214,05/10/23 05:19:57 AM,240.9,59.7
2215,05/10/23 05:24:57 AM,241.2,59.7
2216,05/10/23 05:29:57 AM,241.2,59.7
2217,05/10/23 05:34:57 AM,241.3,59.67
2218,05/10/23 05:39:57 AM,241.2,59.65
2219,05/10/23 05:44:57 AM,241.2,59.63
2220,05/10/23 05:49:57 AM,240.9,59.63
2221,05/10/23 05:54:57 AM,240.8,59.58
2222,05/10/23 05:59:57 AM,240.7,59.58
2223,05/10/23 06:04:57 AM,240.6,59.56
2224,05/10/23 06:09:57 AM,240.9,59.54
2225,05/10/23 06:14:57 AM,240.6,59.54
2226,05/10/23 06:19:57 AM,240.7,59.5
2227,05/10/23 06:24:57 AM,240.6,59.5
2228,05/10/23 06:29:57 AM,240.8,59.54
2229,05/10/23 06:34:57 AM,240.5,59.5
2230,05/10/23 06:39:57 AM,240.5,59.5
2231,05/10/23 06:44:57 AM,240.6,59.5
2232,05/10/23 06:49:57 AM,240.6,59.54
2233,05/10/23 06:54:57 AM,240.6,59.54
2234,05/10/23 06:59:57 AM,240.6,59.56
2235,05/10/23 07:04:57 AM,240.6,59.58
2236,05/10/23 07:09:57 AM,240.8,59.61
2237,05/10/23 07:14:57 AM,240.9,59.63
2238,05/10/23 07:19:57 AM,240.9,59.65
2239,05/10/23 07:24:57 AM,240.9,59.7
2240,05/10/23 07:29:57 AM,241.1,59.72
2241,05/10/23 07:34:57 AM,240.9,59.77
2242,05/10/23 07:39:57 AM,241.2,59.79
2243,05/10/23 07:44:57 AM,241,59.81
2244,05/10/23 07:49:57 AM,241.1,59.86
2245,05/10/23 07:54:57 AM,241,59.9
2246,05/10/23 07:59:57 AM,241.1,59.97
2247,05/10/23 08:04:57 AM,241.2,60.03
2248,05/10/23 08:09:57 AM,241.3,60.1
2249,05/10/23 08:14:57 AM,241.6,60.13
2250,05/10/23 08:19:57 AM,241.5,60.21
2251,05/10/23 08:24:57 AM,241.4,60.26
2252,05/10/23 08:29:57 AM,242,60.35
2253,05/10/23 08:34:57 AM,241.8,60.39
2254,05/10/23 08:39:57 AM,241.9,60.42
2255,05/10/23 08:44:57 AM,242,60.46
2256,05/10/23 08:49:57 AM,242.3,60.53
2257,05/10/23 08:54:57 AM,242.6,60.6
2258,05/10/23 08:59:57 AM,242.6,60.62
2259,05/10/23 09:04:57 AM,242.6,60.67
2260,05/10/23 09:09:57 AM,242.7,60.73
2261,05/10/23 09:14:57 AM,243.8,60.8
2262,05/10/23 09:19:57 AM,243.4,60.87
2263,05/10/23 09:24:57 AM,243.5,60.94
2264,05/10/23 09:29:57 AM,243.3,61.03
2265,05/10/23 09:34:57 AM,243.6,61.12
2266,05/10/23 09:39:57 AM,243.7,61.2
2267,05/10/23 09:44:57 AM,244.3,61.29
2268,05/10/23 09:49:57 AM,244.4,61.36
2269,05/10/23 09:54:57 AM,244.5,61.43
2270,05/10/23 09:59:57 AM,244.7,61.48
2271,05/10/23 10:04:57 AM,244.7,61.54
2272,05/10/23 10:09:57 AM,245.1,61.59
2273,05/10/23 10:14:57 AM,245,61.68
2274,05/10/23 10:19:57 AM,245.3,61.7
2275,05/10/23 10:24:57 AM,245.6,61.74
2276,05/10/23 10:29:57 AM,245.8,61.81
2277,05/10/23 10:34:57 AM,246,61.86
2278,05/10/23 10:39:57 AM,246.3,61.93
2279,05/10/23 10:44:57 AM,246.6,62.01
2280,05/10/23 10:49:57 AM,246.7,62.06
2281,05/10/23 10:54:57 AM,246.9,62.1
2282,05/10/23 10:59:57 AM,247.1,62.19
2283,05/10/23 11:04:57 AM,247.3,62.26
2284,05/10/23 11:09:57 AM,247.4,62.35
2285,05/10/23 11:14:57 AM,247.8,62.38
2286,05/10/23 11:19:57 AM,248.1,62.55
2287,05/10/23 11:24:57 AM,248.7,62.74
2288,05/10/23 11:29:57 AM,249,62.83
2289,05/10/23 11:34:57 AM,249.5,62.92
2290,05/10/23 11:39:57 AM,249.8,63.09
2291,05/10/23 11:44:57 AM,250.4,63.25
2292,05/10/23 11:49:57 AM,251.2,63.48
2293,05/10/23 11:54:57 AM,251.6,63.57
2294,05/10/23 11:59:57 AM,251.5,63.66
2295,05/10/23 12:04:57 PM,251.9,63.77
2296,05/10/23 12:09:57 PM,252.2,63.81
2297,05/10/23 12:14:57 PM,252.2,63.82
2298,05/10/23 12:19:57 PM,252,63.81
2299,05/10/23 12:24:57 PM,252.5,63.9
2300,05/10/23 12:29:57 PM,252.9,63.97
2301,05/10/23 12:34:57 PM,253.7,64.22
2302,05/10/23 12:39:57 PM,254.4,64.38
2303,05/10/23 12:44:57 PM,254.9,64.56
2304,05/10/23 12:49:57 PM,255.6,64.8
2305,05/10/23 12:54:57 PM,256.5,65.08
2306,05/10/23 12:59:57 PM,257.2,65.34
2307,05/10/23 01:04:57 PM,257.7,65.57
2308,05/10/23 01:09:57 PM,258.5,65.86
2309,05/10/23 01:14:57 PM,259.1,66.02
2310,05/10/23 01:19:57 PM,259.3,66.11
2311,05/10/23 01:24:57 PM,259.4,66.11
2312,05/10/23 01:29:57 PM,259.9,66.22
2313,05/10/23 01:34:57 PM,259.9,66.16
2314,05/10/23 01:39:57 PM,260,66.09
2315,05/10/23 01:44:57 PM,260,66.15
2316,05/10/23 01:49:57 PM,259.4,66
2317,05/10/23 01:54:57 PM,258.8,65.73
2318,05/10/23 01:59:57 PM,258.9,65.7
2319,05/10/23 02:04:57 PM,258.5,65.5
2320,05/10/23 02:09:57 PM,258.2,65.48
2321,05/10/23 02:14:57 PM,257.7,65.34
2322,05/10/23 02:19:57 PM,256.8,65.32
2323,05/10/23 02:24:57 PM,256.1,65.05
2324,05/10/23 02:29:57 PM,256.2,64.85
2325,05/10/23 02:34:57 PM,256.6,64.78
2326,05/10/23 02:39:57 PM,258,65.08
2327,05/10/23 02:44:57 PM,258,65.03
2328,05/10/23 02:49:57 PM,257.7,64.94
2329,05/10/23 02:54:57 PM,257.2,64.83
2330,05/10/23 02:59:57 PM,256.3,64.71
2331,05/10/23 03:04:57 PM,255.8,64.63
2332,05/10/23 03:09:57 PM,255.7,64.6
2333,05/10/23 03:14:57 PM,255.5,64.44
2334,05/10/23 03:19:57 PM,255.4,64.26
2335,05/10/23 03:24:57 PM,255.3,64.11
2336,05/10/23 03:29:57 PM,255.2,63.97
2337,05/10/23 03:34:57 PM,255.1,63.86
2338,05/10/23 03:39:57 PM,255.3,63.77
2339,05/10/23 03:44:57 PM,255.6,63.77
2340,05/10/23 03:49:57 PM,257,64.09
2341,05/10/23 03:54:57 PM,258.1,64.47
2342,05/10/23 03:59:57 PM,258.9,64.76
2343,05/10/23 04:04:57 PM,258,64.72
2344,05/10/23 04:09:57 PM,257.4,64.54
2345,05/10/23 04:14:57 PM,256.7,64.44
2346,05/10/23 04:19:57 PM,256.6,64.47
2347,05/10/23 04:24:57 PM,257,64.56
2348,05/10/23 04:29:57 PM,256.6,64.6
2349,05/10/23 04:34:57 PM,255.5,64.53
2350,05/10/23 04:39:57 PM,255.3,64.36
2351,05/10/23 04:44:57 PM,253.9,64.04
2352,05/10/23 04:49:57 PM,252.9,63.97
2353,05/10/23 04:54:57 PM,249.1,64.15
2354,05/10/23 04:59:57 PM,244.6,63.99
2355,05/10/23 05:04:57 PM,241.7,63.66
2356,05/10/23 05:09:57 PM,241.9,63.45
2357,05/10/23 05:14:57 PM,241.5,63.32
2358,05/10/23 05:19:57 PM,241,63.19
2359,05/10/23 05:24:57 PM,240.5,63.05
2360,05/10/23 05:29:57 PM,239.8,62.98
2361,05/10/23 05:34:57 PM,239.6,62.89
2362,05/10/23 05:39:57 PM,239.9,62.87
2363,05/10/23 05:44:57 PM,240,62.87
2364,05/10/23 05:49:57 PM,240,62.89
2365,05/10/23 05:54:57 PM,239.9,62.87
2366,05/10/23 05:59:57 PM,239.9,62.87
2367,05/10/23 06:04:57 PM,239.9,62.91
2368,05/10/23 06:09:57 PM,240.4,62.87
2369,05/10/23 06:14:57 PM,240.5,62.8
2370,05/10/23 06:19:57 PM,241,62.65
2371,05/10/23 06:24:57 PM,241.4,62.51
2372,05/10/23 06:29:57 PM,242,62.35
2373,05/10/23 06:34:57 PM,242.3,62.22
2374,05/10/23 06:39:57 PM,242.6,62.1
2375,05/10/23 06:44:57 PM,243.2,62.01
2376,05/10/23 06:49:57 PM,243.4,61.92
2377,05/10/23 06:54:57 PM,243.5,61.83
2378,05/10/23 06:59:57 PM,243.9,61.74
2379,05/10/23 07:04:57 PM,244,61.66
2380,05/10/23 07:09:57 PM,244,61.57
2381,05/10/23 07:14:57 PM,244.2,61.48
2382,05/10/23 07:19:57 PM,244.4,61.41
2383,05/10/23 07:24:57 PM,244.4,61.34
2384,05/10/23 07:29:57 PM,244.4,61.27
2385,05/10/23 07:34:57 PM,244.4,61.2
2386,05/10/23 07:39:57 PM,244.1,61.16
2387,05/10/23 07:44:57 PM,243.9,61.11
2388,05/10/23 07:49:57 PM,243.5,61.05
2389,05/10/23 07:54:57 PM,243.5,61.02
2390,05/10/23 07:59:57 PM,243.6,60.96
2391,05/10/23 08:04:57 PM,243.4,60.94
2392,05/10/23 08:09:57 PM,243.5,60.89
2393,05/10/23 08:14:57 PM,243.3,60.87
2394,05/10/23 08:19:57 PM,242.9,60.85
2395,05/10/23 08:24:57 PM,243.1,60.84
2396,05/10/23 08:29:57 PM,243,60.8
2397,05/10/23 08:34:57 PM,242.8,60.78
2398,05/10/23 08:39:57 PM,242.5,60.73
2399,05/10/23 08:44:57 PM,242.7,60.71
2400,05/10/23 08:49:57 PM,242.9,60.69
2401,05/10/23 08:54:57 PM,242.9,60.67
2402,05/10/23 08:59:57 PM,242.9,60.64
2403,05/10/23 09:04:57 PM,242.9,60.62
2404,05/10/23 09:09:57 PM,242,60.6
2405,05/10/23 09:14:57 PM,242.9,60.57
2406,05/10/23 09:19:57 PM,242.7,60.53
2407,05/10/23 09:24:57 PM,242.9,60.51
2408,05/10/23 09:29:57 PM,242.7,60.48
2409,05/10/23 09:34:57 PM,242.7,60.44
2410,05/10/23 09:39:57 PM,242.7,60.44
2411,05/10/23 09:44:57 PM,242.7,60.42
2412,05/10/23 09:49:57 PM,242.5,60.39
2413,05/10/23 09:54:57 PM,242.3,60.37
2414,05/10/23 09:59:57 PM,242.1,60.37
2415,05/10/23 10:04:57 PM,242.6,60.37
2416,05/10/23 10:09:57 PM,242.1,60.35
2417,05/10/23 10:14:57 PM,242.1,60.31
2418,05/10/23 10:19:57 PM,242.6,60.31
2419,05/10/23 10:24:57 PM,241.8,60.3
2420,05/10/23 10:29:57 PM,242.1,60.28
2421,05/10/23 10:34:57 PM,241.9,60.28
2422,05/10/23 10:39:57 PM,242.5,60.26
2423,05/10/23 10:44:57 PM,242.5,60.28
2424,05/10/23 10:49:57 PM,242.8,60.26
2425,05/10/23 10:54:57 PM,242.6,60.26
2426,05/10/23 10:59:57 PM,242.6,60.26
2427,05/10/23 11:04:57 PM,242.7,60.22
2428,05/10/23 11:09:57 PM,242.7,60.22
2429,05/10/23 11:14:57 PM,242.9,60.21
2430,05/10/23 11:19:57 PM,242.9,60.21
2431,05/10/23 11:24:57 PM,242.9,60.21
2432,05/10/23 11:29:57 PM,243,60.21
2433,05/10/23 11:34:57 PM,242.8,60.21
2434,05/10/23 11:39:57 PM,242.9,60.19
2435,05/10/23 11:44:57 PM,242.4,60.21
2436,05/10/23 11:49:57 PM,242.2,60.19
2437,05/10/23 11:54:57 PM,242.3,60.19
2438,05/10/23 11:59:57 PM,242.5,60.19
2439,05/11/23 12:04:57 AM,242.6,60.15
2440,05/11/23 12:09:57 AM,242.5,60.15
2441,05/11/23 12:14:57 AM,242.2,60.15
2442,05/11/23 12:19:57 AM,242.3,60.13
2443,05/11/23 12:24:57 AM,242.5,60.12
2444,05/11/23 12:29:57 AM,241.9,60.12
2445,05/11/23 12:34:57 AM,242,60.12
2446,05/11/23 12:39:57 AM,242.3,60.12
2447,05/11/23 12:44:57 AM,242.3,60.1
2448,05/11/23 12:49:57 AM,242.1,60.1
2449,05/11/23 12:54:57 AM,242.2,60.1
2450,05/11/23 12:59:57 AM,242.3,60.1
2451,05/11/23 01:04:57 AM,241.7,60.1
2452,05/11/23 01:09:57 AM,242,60.1
2453,05/11/23 01:14:57 AM,242,60.1
2454,05/11/23 01:19:57 AM,241.9,60.1
2455,05/11/23 01:24:57 AM,241.7,60.1
2456,05/11/23 01:29:57 AM,242.3,60.06
2457,05/11/23 01:34:57 AM,242.2,60.1
2458,05/11/23 01:39:57 AM,242.4,60.06
2459,05/11/23 01:44:57 AM,242.8,60.06
2460,05/11/23 01:49:57 AM,242.8,60.04
2461,05/11/23 01:54:57 AM,242.7,60.04
2462,05/11/23 01:59:57 AM,243.7,60.04
2463,05/11/23 02:04:57 AM,242.8,60.03
2464,05/11/23 02:09:57 AM,242.2,59.99
2465,05/11/23 02:14:57 AM,242.2,60.03
2466,05/11/23 02:19:57 AM,242.7,59.99
2467,05/11/23 02:24:57 AM,242.6,59.99
2468,05/11/23 02:29:57 AM,242.5,59.99
2469,05/11/23 02:34:57 AM,243.3,59.99
2470,05/11/23 02:39:57 AM,242.8,59.99
2471,05/11/23 02:44:57 AM,242.6,59.99
2472,05/11/23 02:49:57 AM,242.6,60.03
2473,05/11/23 02:54:57 AM,242.6,59.99
2474,05/11/23 02:59:57 AM,242.6,60.03
2475,05/11/23 03:04:57 AM,243,59.99
2476,05/11/23 03:09:57 AM,242.6,59.99
2477,05/11/23 03:14:57 AM,242.4,59.99
2478,05/11/23 03:19:57 AM,242.4,59.97
2479,05/11/23 03:24:57 AM,242.5,59.95
2480,05/11/23 03:29:57 AM,242.3,59.95
2481,05/11/23 03:34:57 AM,242.3,59.95
2482,05/11/23 03:39:57 AM,242.3,59.95
2483,05/11/23 03:44:57 AM,242.2,59.95
2484,05/11/23 03:49:57 AM,242,59.94
2485,05/11/23 03:54:57 AM,241.8,59.94
2486,05/11/23 03:59:57 AM,241.7,59.94
2487,05/11/23 04:04:57 AM,241.9,59.9
2488,05/11/23 04:09:57 AM,241.8,59.9
2489,05/11/23 04:14:57 AM,241.9,59.88
2490,05/11/23 04:19:57 AM,242,59.86
2491,05/11/23 04:24:57 AM,242,59.86
2492,05/11/23 04:29:57 AM,242,59.86
2493,05/11/23 04:34:57 AM,242,59.83
2494,05/11/23 04:39:57 AM,242,59.83
2495,05/11/23 04:44:57 AM,242.1,59.81
2496,05/11/23 04:49:57 AM,242,59.81
2497,05/11/23 04:54:57 AM,242.1,59.79
2498,05/11/23 04:59:57 AM,241.9,59.79
2499,05/11/23 05:04:57 AM,242.1,59.79
2500,05/11/23 05:09:57 AM,242.1,59.77
2501,05/11/23 05:14:57 AM,242.1,59.77
2502,05/11/23 05:19:57 AM,241.9,59.77
2503,05/11/23 05:24:57 AM,241.9,59.77
2504,05/11/23 05:29:57 AM,241.9,59.77
2505,05/11/23 05:34:57 AM,242,59.74
2506,05/11/23 05:39:57 AM,241.9,59.74
2507,05/11/23 05:44:57 AM,241.7,59.74
2508,05/11/23 05:49:57 AM,241.8,59.74
2509,05/11/23 05:54:57 AM,241.8,59.74
2510,05/11/23 05:59:57 AM,241.9,59.77
2511,05/11/23 06:04:57 AM,242.1,59.77
2512,05/11/23 06:09:57 AM,241.9,59.77
2513,05/11/23 06:14:57 AM,241.8,59.77
2514,05/11/23 06:19:57 AM,241.8,59.77
2515,05/11/23 06:24:57 AM,241.8,59.79
2516,05/11/23 06:29:57 AM,241.8,59.79
2517,05/11/23 06:34:57 AM,241.8,59.81
2518,05/11/23 06:39:57 AM,242,59.83
2519,05/11/23 06:44:57 AM,242.1,59.86
2520,05/11/23 06:49:57 AM,242.1,59.88
2521,05/11/23 06:54:57 AM,242.1,59.9
2522,05/11/23 06:59:57 AM,242.1,59.94
2523,05/11/23 07:04:57 AM,242.1,59.94
2524,05/11/23 07:09:57 AM,242,59.95
2525,05/11/23 07:14:57 AM,241.8,59.95
2526,05/11/23 07:19:57 AM,241.8,59.97
2527,05/11/23 07:24:57 AM,242,59.99
2528,05/11/23 07:29:57 AM,242,60.03
2529,05/11/23 07:34:57 AM,242,60.04
2530,05/11/23 07:39:57 AM,241.8,60.03
2531,05/11/23 07:44:57 AM,241.7,60.04
2532,05/11/23 07:49:57 AM,241.7,60.06
2533,05/11/23 07:54:57 AM,241.7,60.1
2534,05/11/23 07:59:57 AM,241.9,60.1
2535,05/11/23 08:04:57 AM,242,60.12
2536,05/11/23 08:09:57 AM,242.1,60.13
2537,05/11/23 08:14:57 AM,242.2,60.13
2538,05/11/23 08:19:57 AM,242.3,60.19
2539,05/11/23 08:24:57 AM,242.3,60.21
2540,05/11/23 08:29:57 AM,242.3,60.26
2541,05/11/23 08:34:57 AM,242.1,60.31
2542,05/11/23 08:39:57 AM,241.8,60.39
2543,05/11/23 08:44:57 AM,241.1,60.46
2544,05/11/23 08:49:57 AM,240.3,60.57
2545,05/11/23 08:54:57 AM,240,60.84
2546,05/11/23 08:59:57 AM,237.6,61.36
2547,05/11/23 09:04:57 AM,232.8,61.93
2548,05/11/23 09:09:57 AM,224.9,61.83
2549,05/11/23 09:14:57 AM,220.4,61.68
2550,05/11/23 09:19:57 AM,218.6,61.86
2551,05/11/23 09:24:57 AM,218.6,62.44
2552,05/11/23 09:29:57 AM,218.2,62.89
2553,05/11/23 09:34:57 AM,216.7,63.07
2554,05/11/23 09:39:57 AM,214.3,63.16
2555,05/11/23 09:44:57 AM,211.9,63.19
2556,05/11/23 09:49:57 AM,209.6,63.19
2557,05/11/23 09:54:57 AM,207.7,63.16
2558,05/11/23 09:59:57 AM,206.1,63.16
2559,05/11/23 10:04:57 AM,204.9,63.14
2560,05/11/23 10:09:57 AM,204,63.12
2561,05/11/23 10:14:57 AM,203.4,63.03
2562,05/11/23 10:19:57 AM,202.7,62.91
2563,05/11/23 10:24:57 AM,202.6,62.82
2564,05/11/23 10:29:57 AM,202.7,62.73
2565,05/11/23 10:34:57 AM,203.2,62.71
2566,05/11/23 10:39:57 AM,203.7,62.65
2567,05/11/23 10:44:57 AM,204.7,62.6
2568,05/11/23 10:49:57 AM,205.9,62.67
2569,05/11/23 10:54:57 AM,207.4,62.67
2570,05/11/23 10:59:57 AM,208.8,62.65
2571,05/11/23 11:04:57 AM,210.4,62.71
2572,05/11/23 11:09:57 AM,212.7,62.87
2573,05/11/23 11:14:57 AM,214.7,62.89
2574,05/11/23 11:19:57 AM,216.2,62.76
2575,05/11/23 11:24:57 AM,218,62.76
2576,05/11/23 11:29:57 AM,220.1,62.83
2577,05/11/23 11:34:57 AM,222,62.87
2578,05/11/23 11:39:57 AM,224,62.92
2579,05/11/23 11:44:57 AM,226.1,63.03
2580,05/11/23 11:49:57 AM,227.9,63.12
2581,05/11/23 11:54:57 AM,229.8,63.16
2582,05/11/23 11:59:57 AM,231.4,63.21
2583,05/11/23 12:04:57 PM,233.2,63.34
2584,05/11/23 12:09:57 PM,234.8,63.39
2585,05/11/23 12:14:57 PM,236.1,63.37
2586,05/11/23 12:19:57 PM,236.9,63.3
2587,05/11/23 12:24:57 PM,237.8,63.21
2588,05/11/23 12:29:57 PM,238.9,63.21
2589,05/11/23 12:34:57 PM,240,63.25
2590,05/11/23 12:39:57 PM,240.8,63.21
2591,05/11/23 12:44:57 PM,242,63.23
2592,05/11/23 12:49:57 PM,243.7,63.39
2593,05/11/23 12:54:57 PM,243.9,63.63
2594,05/11/23 12:59:57 PM,245,63.73
2595,05/11/23 01:04:57 PM,246,63.9
2596,05/11/23 01:09:57 PM,247.4,64.15
2597,05/11/23 01:14:57 PM,248.1,64.18
2598,05/11/23 01:19:57 PM,248.2,64.06
2599,05/11/23 01:24:57 PM,326.5,66.51
2600,05/11/23 01:25:33 PM,,
2601,05/11/23 01:26:01 PM,,
2602,05/11/23 01:28:28 PM,,
